xbox,ybox,width,height,onpix,xbar,ybar,x2bar,y2bar,xybar,x2ybar,xy2bar,xedge,xedgey,yedge,yedgex,letter
10.4595,16.0868,9.99959,8.93609,5.54001,10.4468,2.05112,3.47148,-0.448786,11.5704,2.89177,8.26187,2.67503,4.18684,3.88592,8.58909,A
7.03603,11.0771,7.23587,8.08205,4.90837,9.42365,8.63954,3.79885,8.6752,11.4351,4.04789,5.86314,3.12682,7.34885,7.52507,11.199,C
3.06416,7.60517,5.77473,5.18566,3.22757,10.1328,2.13837,2.09554,3.43448,8.65446,2.41153,8.92111,3.26498,6.11831,4.01619,7.69032,A
5.34705,6.96937,6.5929,4.37997,6.21243,8.92914,8.8056,2.68004,4.87883,8.73071,6.84561,5.68862,5.61824,8.28638,7.44959,7.3219,B
4.2342,9.70097,5.93519,7.10294,6.46816,7.29127,7.39641,5.57005,5.9567,8.72297,5.98696,6.82142,3.65483,9.34265,8.06433,6.68659,B
2.27652,3.35361,3.88554,3.11805,2.93065,6.36375,3.56562,2.27433,3.85395,6.6824,3.72406,9.94353,3.46994,6.80643,3.61042,7.99885,B
4.09789,10.9461,5.84004,6.21196,5.03733,9.41015,6.32586,4.05852,3.38595,8.65472,3.32625,7.37852,4.44729,6.65637,6.01866,8.22079,B
3.1007,7.9799,6.17088,6.74183,4.22264,8.08922,3.35405,1.36111,2.08817,6.23883,1.19606,7.61109,2.76895,6.14026,3.1667,5.98117,A
4.34613,4.63864,4.20223,3.04416,2.65758,9.20905,7.06736,2.87108,3.88031,10.0014,4.11401,7.58176,3.01393,6.65627,3.7077,9.14784,B
4.24026,6.32144,5.15591,5.68879,5.79416,8.65633,7.53284,6.80578,3.6136,6.2746,7.12261,6.50014,3.26584,8.9719,7.43973,5.4637,B
1.73782,8.59365,4.00256,5.4251,3.15558,9.83062,1.7114,1.4868,2.03305,7.81247,1.23333,8.48699,3.21284,4.54384,3.09857,7.3442,A
1.22574,2.90036,2.43109,1.61183,1.91364,7.06393,5.22883,3.37214,3.34564,7.30807,4.15251,6.16684,1.83031,7.62433,4.12708,8.09038,B
2.22731,6.23606,3.57488,4.84465,2.57203,7.75403,6.06532,4.31053,5.23302,8.44804,3.61581,10.2966,1.43277,8.41532,3.38689,9.79831,B
8.00545,14.3547,11.463,10.2986,12.0599,12.6932,6.74348,3.49969,4.20506,7.80713,6.97875,10.5358,12.4119,6.88414,8.15058,6.78342,B
3.8238,10.5221,4.95234,7.36092,4.14601,6.28961,7.50778,6.60957,5.5778,7.22167,8.44251,12.092,1.9862,8.49921,5.51356,8.0741,B
1.84151,4.94871,3.6708,3.68951,1.6098,8.77603,3.44212,2.38202,1.25455,8.16911,1.53501,8.39531,1.70037,6.91935,1.44106,7.37315,A
2.97222,5.12006,4.54449,4.1636,2.62459,4.06353,5.4471,4.1478,5.14156,5.02376,3.91526,10.6016,1.44981,7.87278,5.31394,7.0987,B
1.77282,1.63646,3.16742,2.07839,0.856908,9.09704,1.86085,1.79812,1.02549,7.79375,1.21773,8.14396,1.69996,7.02708,2.32872,7.74993,A
1.9601,3.85894,3.09539,2.01335,1.14862,7.75451,9.33189,6.80908,6.93135,7.9884,6.05827,8.07769,1.14681,9.1715,5.44668,9.60506,B
1.06532,21.7361,-0.569359,10.5562,-0.450166,-2.99562,18.547,11.742,14.1711,30.7634,2.00579,15.145,11.5813,31.8103,10.4965,0.0710468,Unknown
7.07819,10.8033,6.53236,6.65511,3.752,6.1554,9.01012,5.20689,6.44284,10.0377,6.6705,8.09454,4.6804,4.7224,5.86652,8.15769,B
2.59847,4.00374,4.60286,4.08502,2.54467,5.98035,9.15664,8.53036,6.51592,8.09571,7.00228,12.7632,2.42641,10.3452,5.42059,11.0434,C
1.94083,0.736237,3.45121,2.34887,0.67273,4.87706,4.18932,2.21136,2.13429,4.27442,0.233426,7.73828,1.6561,5.44209,2.00987,6.74541,A
6.14349,10.6489,7.30607,7.23828,7.02555,10.0456,8.99518,5.23999,5.95996,11.1622,7.17167,5.77308,4.57642,9.26441,8.22775,14.42,C
3.12863,6.36751,4.36924,4.44243,5.09928,6.89279,6.18704,5.61075,4.50632,6.3515,4.88762,6.1009,1.88728,7.62655,6.79912,7.77545,B
4.03788,6.52425,2.42129,2.35933,2.04078,8.85014,9.32504,4.80623,4.90114,12.315,9.43357,8.67603,1.83111,9.65463,5.80294,9.7242,C
4.39,9.23404,4.99792,5.8113,5.44373,7.33328,7.09428,6.26941,6.0677,6.8885,6.78627,6.73154,2.46212,8.23643,6.06305,9.09925,C
2.96574,8.64497,5.31781,7.70915,2.7158,9.28659,5.1546,3.49659,1.12951,10.2299,0.169319,8.15916,2.72253,5.97765,2.91885,9.64688,A
2.89027,3.57479,3.7093,2.65632,1.7263,12.1967,4.53368,3.03246,1.01164,12.2465,2.31694,8.56977,2.37321,5.88828,1.47745,10.2989,A
6.46153,11.1932,8.36749,7.65627,6.19648,7.40959,6.53688,6.51718,6.72168,8.36813,5.01509,7.90443,2.34082,8.84861,7.28449,7.0824,B
2.08324,4.71801,4.21137,3.22034,1.64325,10.2703,2.21791,2.51233,1.21347,7.62497,1.4625,8.46285,1.40017,6.274,1.7365,6.26577,A
2.15093,7.87466,3.24673,5.03283,0.898255,9.6841,5.29183,6.88287,4.79887,10.4487,5.88082,12.2363,2.72766,9.19353,4.02284,10.9994,B
6.47285,8.63727,6.10642,7.39237,3.95248,1.5498,6.02268,0.800915,6.1851,3.20237,5.52365,13.7689,2.51648,7.94582,3.08796,3.26857,A
2.003,2.77203,3.65714,1.66293,1.91341,8.20461,6.89728,5.27468,5.09255,8.791,5.94968,8.64477,3.26801,8.84074,4.70601,9.67392,B
6.89457,12.8552,5.5644,7.47433,5.75248,7.83835,7.42572,5.9222,3.6475,10.5072,6.45386,7.18071,5.37993,8.42387,7.9608,7.92441,C
4.86083,11.9931,5.57109,7.70866,4.49346,7.38818,3.76165,2.42574,1.30506,6.96569,3.19645,8.36194,3.87869,4.90037,4.09971,7.43143,A
1.9986,4.42464,4.21034,3.73988,1.8697,8.26106,3.02381,2.24188,0.636615,7.08942,1.59247,8.61194,1.33903,7.60222,1.79221,8.08801,A
2.17546,6.14886,4.15464,5.33146,1.9909,10.3588,2.2301,2.35352,1.62572,8.58942,0.586543,8.93121,1.36637,6.99006,2.34916,7.35993,A
3.63029,11.4139,5.01716,7.46075,3.15633,6.94364,4.73899,2.77532,2.19384,6.65331,0.691813,7.63187,2.30906,6.38946,3.04231,7.34398,A
2.90583,4.11728,4.7097,3.5577,4.14072,8.79396,7.38759,3.82013,5.77259,7.19517,5.5917,5.59237,1.94887,7.74651,5.53427,10.2027,B
2.71514,6.01037,4.45515,4.05717,1.38463,5.08102,6.83836,7.10199,8.38641,7.54611,7.73719,12.6537,1.09053,7.85649,4.08527,8.93609,C
4.89492,9.26067,5.52551,7.80427,7.3186,7.83065,7.49408,4.78821,4.80332,7.87072,7.05828,7.11032,4.68863,9.57542,8.33213,9.53223,B
3.20089,9.90126,4.8266,6.99562,5.40722,5.76904,7.68522,6.62095,4.3217,5.96831,6.7026,8.2373,3.03992,8.12527,6.09274,9.04811,B
3.28446,8.66551,5.23639,6.76855,3.34885,9.61391,3.05063,3.80981,2.27321,8.80261,1.92445,8.88622,2.71631,7.03619,2.84213,8.51769,A
5.80544,8.71442,6.67079,6.12865,3.71201,5.23119,6.46315,6.40483,7.20065,8.08151,5.9826,10.4335,1.61565,8.71198,5.92527,9.87074,C
4.05407,6.64523,4.48132,4.04156,2.4503,4.78685,7.63825,6.19924,6.8939,8.61811,6.93264,8.83987,2.02578,8.31215,3.5546,7.32179,C
3.33332,9.60157,5.80527,7.26374,3.58367,9.1495,6.10342,2.34086,1.98238,8.20005,2.09891,7.19081,3.14035,7.56042,3.16716,8.58309,A
4.84128,9.40897,6.09253,5.77167,4.66133,6.37319,6.30453,5.18469,5.16665,6.57716,5.11728,9.0994,4.5028,7.77091,4.58014,7.81103,B
3.43277,7.96101,5.18212,5.40513,3.2962,9.12113,7.13991,3.45596,4.01324,8.3774,3.85533,6.9193,2.59474,7.68297,4.52609,9.20307,B
2.99762,9.85407,5.98131,7.55576,1.6681,9.35014,4.28479,1.65693,2.12846,7.06899,-0.132246,8.02442,1.01933,6.05647,2.28178,7.23786,A
7.64275,13.6801,8.94842,8.68502,7.14765,8.68547,5.23463,3.837,3.70458,5.18583,1.71876,7.86155,7.30043,6.2164,5.12832,6.63538,B
5.70204,11.7416,6.42339,8.09901,6.0495,9.27862,5.69274,3.02275,2.84814,9.02854,5.11752,7.77132,4.75661,7.16471,6.82407,5.70404,A
2.461,4.15315,3.40949,2.43027,3.37834,8.08186,8.3652,5.96469,4.53468,7.79526,6.95656,5.99795,2.39665,9.02649,8.54025,9.22014,B
4.43895,7.42077,2.91187,2.76055,2.63062,12.4121,4.52769,3.15056,4.26086,12.106,3.44903,8.77806,3.83906,6.68952,4.59496,9.97525,A
5.95494,10.2913,7.87696,6.45514,7.04431,8.06475,6.7231,2.31721,5.79652,7.27188,4.96735,6.60094,4.98319,7.00995,7.5946,7.89951,A
0.215993,-0.833886,-0.362519,-2.14702,-3.285,6.13576,8.98869,4.56828,2.77567,8.87069,9.10941,6.90414,-0.758404,8.8318,2.91614,4.57319,B
5.38439,10.4861,6.25144,8.108,5.64827,7.74155,5.90095,8.36732,4.94228,7.6384,5.4618,6.02028,2.62666,8.02675,7.60771,9.75633,B
1.58882,2.57768,3.60577,3.30431,1.6558,6.64421,7.40495,8.35383,8.92206,6.68011,6.82197,11.2757,1.37088,7.9279,6.11117,10.6298,C
5.14645,9.05931,6.49115,7.7833,7.42033,7.58477,7.68789,5.45166,6.75941,9.54855,5.80197,5.61945,3.03341,8.49446,7.33095,10.3088,B
3.49613,7.03669,4.75299,5.13831,2.37445,8.60465,2.33255,3.58719,1.22205,7.91378,0.525415,9.23078,1.99815,6.62267,1.64976,7.5986,A
6.265,17.6126,5.22758,13.5488,5.37013,7.87152,7.66309,3.79345,7.82148,6.77328,4.51586,10.5053,1.56915,8.31247,6.14525,10.9703,A
5.11581,10.919,4.78126,7.16825,5.40625,6.27352,6.3194,2.68253,2.87871,8.30973,4.32276,7.71192,3.86487,6.5075,5.42052,5.98957,B
4.59125,7.03742,6.6774,5.13886,7.02737,8.02493,6.89913,5.36505,5.19192,8.72027,6.2871,6.21747,3.3408,9.47232,8.02563,7.29399,B
5.78537,10.1885,4.70898,7.3889,3.97614,7.51658,4.99787,4.11306,4.08563,8.53469,5.84798,11.1688,3.67747,7.07721,5.78823,8.42595,B
5.17855,9.77853,7.79638,7.58519,6.1883,7.27114,6.51947,2.51622,2.18291,5.25737,1.87961,5.17158,2.6833,5.40871,4.15139,7.52688,A
2.74061,6.70689,4.19979,4.72379,1.1055,4.73154,8.9559,4.84168,8.39065,12.6893,8.34908,10.6976,1.23245,10.1397,2.66471,6.5366,C
3.77479,6.71343,5.38818,4.96202,4.57394,6.68409,5.43981,3.84574,4.74591,6.00693,5.03834,7.10618,4.75911,6.85109,4.28028,6.37064,B
5.06882,12.4582,7.36446,8.56104,5.12619,11.9856,3.16626,2.54471,4.27207,11.4799,2.73663,8.78307,3.27459,7.15812,4.49936,9.71327,B
2.24786,5.14364,4.82091,4.36442,3.40769,7.80414,5.43753,2.78912,4.46993,6.92175,3.9653,5.85748,2.22055,7.5058,5.40253,7.82817,B
5.01906,8.9468,7.14465,6.85943,3.39212,10.4631,4.34756,3.02966,2.59341,9.12333,2.45168,8.21102,4.16075,5.63718,4.22784,8.50775,A
2.90591,5.45299,4.15451,3.51069,3.56324,7.66925,5.12719,2.79175,3.81942,8.64835,4.71383,7.36057,2.89851,7.5298,4.17334,8.16734,A
4.01973,6.85383,5.97661,5.15686,5.23866,7.05196,5.07511,3.65806,3.69828,6.17258,4.43968,4.96968,2.65893,6.81287,5.17651,7.41212,B
2.83943,8.36741,4.2638,5.0302,3.17214,7.78929,1.50361,1.72535,0.993371,6.6,1.53268,8.13985,2.28264,6.36427,2.70969,5.98681,A
2.72864,1.85962,4.20643,3.04981,3.41298,7.10405,6.87329,3.04246,5.48709,7.25512,6.64514,8.13007,4.38234,9.07568,4.67264,9.10166,B
4.74866,7.23577,5.22105,4.27932,5.2266,8.72314,7.25953,3.54672,5.34448,8.95406,6.32597,6.05843,3.5611,7.71051,5.83496,10.1807,B
5.17102,9.37883,5.56958,6.16318,3.94546,6.902,4.80734,3.33796,3.61125,10.9372,4.47087,9.13485,3.71627,6.04996,3.41258,6.88522,B
2.47244,3.4213,3.79131,2.47924,2.85391,7.21708,7.11124,6.86284,7.29318,7.37612,6.93754,8.23587,1.36164,8.25638,5.66106,8.79644,B
4.04529,7.38855,4.51582,4.63921,3.11132,5.0597,7.02789,3.84046,4.41374,8.72826,7.30668,10.6196,2.65875,9.35824,3.73868,7.88434,C
7.39404,12.6168,7.32508,7.56515,6.94745,10.8359,6.97799,2.82034,4.87404,9.89999,3.913,7.37705,5.51624,7.10931,6.78918,8.26983,B
3.37461,6.99334,5.34924,4.0781,4.57341,7.04465,6.43522,4.56865,5.91616,7.60356,5.4303,6.46136,1.29098,8.2352,5.34837,8.87656,B
0.201178,-0.823874,0.362549,1.36179,2.33306,8.33493,14.5457,13.7832,9.84159,16.0136,10.9218,30.753,-3.67758,24.7345,5.83682,17.2639,Unknown
3.25781,8.61887,3.81641,4.55386,3.80258,7.47123,7.20892,5.58094,4.43064,7.64293,5.05026,6.38852,4.0564,7.80178,7.7488,10.0904,B
4.42656,-12.1366,-0.0308448,-0.314312,-5.67576,1.39454,29.4823,-3.47337,16.0927,5.93671,23.513,20.9107,0.874006,13.0643,11.9306,6.34309,Unknown
2.55205,8.63587,3.68375,5.17189,2.5539,6.64089,5.69032,3.58247,3.11464,7.05086,3.56555,8.30378,1.99395,6.32376,3.10104,7.5525,B
8.08843,14.3117,8.67374,11.2555,8.15777,5.56632,8.23604,8.41245,7.87491,9.82183,8.94195,9.86645,2.44252,8.25607,8.69686,11.122,B
3.07584,4.52656,4.78195,3.88832,2.41236,10.0317,1.9544,1.86076,1.23656,8.20226,1.79281,7.6712,3.07713,5.37357,2.00733,7.28581,A
3.77313,7.95849,5.63866,4.14194,2.54579,8.69373,2.42192,1.54101,2.3837,7.04982,0.957341,7.00227,2.70581,6.98499,2.67092,7.77499,A
4.36844,8.45129,5.83486,6.83249,5.37166,7.09236,5.10531,0.687328,3.03513,5.44865,3.30179,7.25816,5.30574,6.30336,3.96226,6.18835,A
2.64306,8.81121,4.34436,6.66535,4.84122,11.4198,2.85247,2.37288,2.03965,10.8608,3.0479,8.59694,2.06918,5.9441,4.00536,8.84475,A
3.79877,9.78054,5.8208,7.11253,6.80091,7.88045,7.81998,4.07275,4.30378,5.80299,9.34455,8.61069,4.22065,9.29228,3.81994,4.57852,B
2.98209,10.164,3.03444,5.30447,2.63767,8.36699,6.75955,3.80243,3.8075,9.76773,4.33811,7.50445,2.93507,8.12858,4.99055,8.96554,B
2.61131,3.59046,3.4082,5.09876,1.41574,5.47959,8.34274,10.7339,10.0843,5.59193,7.51124,11.1098,1.47094,8.3794,6.88506,10.6921,B
5.51557,8.8879,6.20059,5.41832,3.90534,8.42015,7.32163,6.32082,7.21305,5.70157,2.6708,8.31705,3.03426,6.63807,4.39067,7.56991,B
4.01415,10.9687,8.33035,8.50565,10.6548,8.48688,7.75053,7.4216,5.81812,6.73591,6.74159,6.59894,5.184,10.6195,9.18609,6.09433,A
5.35448,11.1782,5.38881,7.25985,5.74023,6.40185,6.74238,7.80733,5.95529,8.80568,6.14827,6.98625,2.27137,8.07637,9.79175,8.55999,B
3.47145,9.46947,5.79998,6.15324,3.38569,12.1472,1.8318,1.63093,0.631537,9.80126,0.512361,7.88214,1.85088,7.10146,2.98518,7.82507,A
7.35158,11.2995,7.72893,7.2595,5.30292,6.46549,8.24668,6.05664,6.9264,8.94141,6.8491,6.13212,2.54203,8.3811,6.42896,8.35241,C
1.03257,4.2979,2.20057,2.78212,1.65028,6.36029,6.52518,3.54037,3.25192,7.38249,3.42815,9.06899,1.13111,7.13186,1.19978,8.43697,B
4.23945,5.93559,6.09193,4.4216,3.16523,7.39964,5.23129,3.53358,3.44403,8.11327,3.63289,9.1646,4.6969,7.39008,3.36186,6.68767,B
6.65008,9.90806,9.52527,7.11628,6.85975,6.66398,7.5191,7.068,7.05597,7.23032,6.67754,11.0047,5.30044,7.70061,6.92731,7.40573,C
3.50238,15.5374,5.07504,6.20889,0.82417,15.3853,5.31158,5.65093,4.68623,15.0463,1.19986,11.7287,0.946267,5.85843,4.26082,12.0418,B
5.46609,11.7189,6.22079,7.32758,4.69252,7.08596,6.47619,4.86192,5.74038,8.87203,5.28384,7.52214,1.50891,7.33376,5.07901,6.78181,B
5.15889,10.5268,5.41397,7.2149,4.21454,5.48952,9.05311,5.16737,6.41537,14.3839,10.2082,9.89926,2.54458,10.424,2.46432,6.39036,B
3.93451,11.3241,6.81318,8.19143,5.4361,9.88283,6.3758,3.09632,4.14691,7.84301,1.74479,7.94455,0.939558,8.29852,4.77119,11.5091,B
2.95002,5.43438,4.80638,3.34565,1.7502,8.09792,4.04579,3.02913,1.83592,7.44526,2.47429,9.43377,2.48488,8.09878,2.40149,7.76786,A
8.29253,14.6468,8.27501,9.19896,7.5047,9.25178,2.27996,2.59053,1.5788,9.48473,4.28925,9.36287,6.31014,5.41333,6.7383,9.09505,B
2.845,3.801,4.99298,3.13301,1.69744,8.72819,2.1616,1.30395,1.52718,7.06172,0.919596,8.77076,2.19562,6.3081,2.48852,6.35111,A
3.25369,8.38991,5.05429,5.83199,2.9655,10.6337,2.64076,2.5943,2.67275,8.07231,2.43142,8.6828,2.0183,5.92359,2.81719,8.27893,A
5.3017,10.9007,5.78883,8.74963,4.97956,4.78184,7.91232,7.19442,7.02125,7.12285,8.10194,10.5304,2.23705,8.25059,6.01205,7.6156,C
2.09969,4.24573,4.31402,3.63066,2.42364,9.67677,2.68684,2.44313,1.91373,8.696,2.00046,7.98977,2.14718,6.72805,3.51541,8.82644,A
5.2227,10.473,4.76068,5.73647,3.14007,5.99084,7.57635,6.7328,7.62943,7.9584,6.1988,8.74743,1.5014,8.87472,7.68309,10.0735,C
1.57153,1.36677,2.50862,0.868246,1.06207,5.92009,6.32341,4.94188,5.41948,10.1586,5.96698,9.82284,1.58215,9.16878,2.88725,6.60329,C
6.48355,12.6294,7.62171,9.24003,5.23595,6.24094,2.76521,0.854405,1.6105,7.98487,3.06786,7.59527,3.98003,7.65709,5.2012,9.22388,B
2.71075,8.30307,2.91527,4.14483,1.19321,5.63371,5.52437,3.69276,2.95236,6.74302,4.24951,8.52954,2.12175,6.8068,2.9724,8.62915,B
3.66807,7.09165,4.74914,5.36878,3.52673,6.43173,4.77221,3.96553,3.59414,6.23587,3.82646,8.58735,2.62772,7.74674,4.66279,8.63791,B
3.64511,8.79658,4.04955,5.32145,4.09086,6.46793,8.18483,5.04953,5.06223,7.65268,4.27043,4.82889,1.8043,6.45894,6.54409,8.27549,B
3.43932,9.11417,4.80411,7.35368,2.16692,7.68101,5.63963,2.88962,-0.0616399,6.79872,-0.214023,9.14145,1.65939,6.78129,1.75581,7.25753,Unknown
3.61861,6.95654,3.92029,4.28738,2.58419,4.84349,5.95072,4.15904,4.22714,7.72024,5.77781,8.44925,1.70054,8.53313,2.41559,6.84454,C
2.63433,4.85246,3.79609,3.51964,2.73304,11.139,3.95529,1.66438,4.48991,9.18662,1.45705,6.69338,2.28346,6.49597,2.49891,9.00326,A
3.61073,9.83224,5.07755,7.85284,4.74216,5.14389,8.08164,6.98266,8.26007,7.34521,7.2184,12.9508,0.606479,9.31654,3.61682,11.8599,C
2.47434,3.26649,3.81692,1.9492,3.43917,7.2515,4.98648,3.40816,4.77295,6.57777,5.16718,7.01994,2.99241,8.42112,5.05667,9.71406,B
4.06075,5.84841,5.32811,6.41896,3.50455,5.57664,6.02964,6.89602,6.80355,7.79767,5.6455,9.51058,1.44311,8.61049,5.8214,8.1358,B
0.765569,-1.1479,1.66313,-0.0627279,0.227507,8.34427,6.1935,3.29888,2.76938,8.15543,4.23037,6.57171,1.38149,7.88777,4.11187,8.79512,B
8.82151,16.608,7.56957,9.81769,4.07983,13.0921,5.44266,7.2374,6.30439,12.8529,5.16471,10.2108,3.86025,7.61703,3.48055,13.6324,C
2.59396,5.58428,5.56424,4.3187,6.78599,8.67694,6.45238,4.79108,3.42821,6.60641,6.40976,4.6146,5.94715,8.73352,6.01515,8.83174,B
5.21596,7.33258,6.80521,5.06337,4.75992,6.72087,8.52944,4.01616,6.26152,9.50921,7.6521,8.82625,3.02521,9.35429,5.34288,6.90611,C
4.33105,7.13378,6.656,4.48623,4.71041,7.77307,5.0705,2.58518,2.78578,5.96345,4.31073,7.83844,4.41291,6.5522,5.47097,6.05798,A
4.08632,7.98825,4.50911,6.18286,5.1266,8.47744,7.71241,7.67463,5.68775,7.03079,7.10889,6.25552,2.98214,8.18806,10.5477,12.0481,B
4.38851,11.2109,5.0466,6.31837,2.43651,5.30923,7.99727,7.28679,8.43099,7.89443,6.37199,13.6048,2.68832,8.61085,4.39775,9.71607,C
3.69139,5.65864,5.66121,3.45018,5.54909,5.58239,9.12503,2.74499,2.99988,7.65811,6.12629,7.42118,5.79064,10.027,6.01927,7.99387,C
3.10963,5.69214,4.98876,4.87072,2.81302,7.08849,3.40137,3.05225,2.89398,6.10968,3.06577,8.45454,1.85189,6.21527,2.58242,6.78617,B
5.80199,11.7932,7.3051,9.3902,4.92918,11.0519,5.92876,3.36694,4.99829,11.5517,1.84339,8.52581,2.96557,8.24656,4.82578,9.26379,A
2.76094,6.50836,5.68371,6.31425,3.6746,10.8794,5.30679,1.4192,3.95593,9.15108,1.20168,6.51855,2.84569,5.82799,3.5201,7.89756,A
2.28344,6.76801,3.83303,3.66171,1.66005,5.65537,8.99807,6.79651,8.47446,8.95127,7.73256,12.3326,0.305686,9.05918,4.20027,9.24032,C
2.69874,7.09537,4.21423,5.71404,3.0347,10.4633,2.38233,1.66793,0.288721,8.84757,1.306,7.93228,1.74346,5.05395,1.50176,7.6646,A
7.31376,16.0613,8.45349,10.2239,12.8028,6.44541,7.81101,5.83127,5.1905,5.76934,5.13109,6.43528,7.1547,9.72677,7.94329,9.13285,B
3.74731,12.2233,8.31036,7.82603,8.73556,10.0542,6.98363,4.04287,2.04556,7.83122,4.20757,9.70704,9.91914,7.02085,6.8187,5.63192,Unknown
2.06731,6.2663,3.65442,3.60793,1.86392,7.98389,4.94756,2.70497,0.537895,6.23339,1.99638,6.80303,2.55958,7.10937,1.88039,7.78975,A
2.90749,7.29929,4.46509,6.49757,1.39108,7.52005,4.70708,2.4124,-0.294224,6.08336,-0.828786,8.22384,1.02431,6.41663,1.34025,8.18188,A
3.44189,9.29721,6.3348,6.34493,5.78165,11.2011,3.92889,0.591311,2.17932,8.4417,2.36609,7.74124,2.80162,5.58266,3.41386,6.20954,A
1.9023,3.29451,2.8898,2.13239,0.947438,9.62174,4.03101,2.49751,0.809473,8.98942,0.76678,8.59766,1.93323,7.07793,0.992497,8.73573,A
4.22448,8.16392,5.77654,6.35734,3.93155,8.08735,4.89624,4.60386,6.50758,8.03787,4.46882,9.94592,1.28628,7.32852,5.02556,8.97601,B
4.88197,8.74306,5.57261,6.65848,2.98298,10.9228,3.51254,2.03406,2.80265,9.66278,2.10117,8.06629,2.33767,5.21054,2.0746,8.46963,A
1.47995,2.57913,2.55742,2.57576,1.25785,8.55687,3.02494,1.97114,1.15503,7.68503,1.47522,7.76308,1.41156,6.35824,0.747652,7.53783,A
3.79335,12.1616,5.92024,8.19437,6.06826,10.043,7.28928,3.63524,4.92342,8.81959,5.716,7.13088,4.6804,7.3876,6.03434,9.12307,B
2.06803,3.77215,2.77113,0.460029,-0.105466,5.7434,7.88035,4.00364,4.85131,9.99782,7.13578,3.6963,0.551491,7.7371,4.38572,6.15237,C
3.26902,7.81239,5.31278,5.98801,4.14292,7.32444,6.34525,4.08561,4.6221,6.99578,3.65043,7.9704,0.915734,7.33719,4.21397,7.90285,B
1.83486,2.28014,3.64837,1.60443,0.984841,8.05472,3.11361,3.27574,1.93644,7.26267,1.98924,8.82528,2.48315,6.48785,2.18162,8.30013,A
5.34978,9.53781,6.11298,6.53535,6.39963,9.51301,6.75056,4.37778,5.07329,9.54172,5.40106,9.12247,5.89428,7.62221,7.94314,10.5887,B
5.22301,5.82949,6.09343,5.8157,6.0867,7.19917,9.49952,8.38556,5.44276,8.25457,6.40555,8.34455,3.22285,8.94483,11.8318,9.90663,A
3.19532,8.31583,4.37216,5.72681,1.07217,6.80839,5.58711,5.34481,4.14316,6.5768,4.25619,9.41913,2.07264,6.5603,3.32726,7.3023,B
1.31908,2.26878,2.29281,1.29204,0.817708,6.43212,7.1536,4.5642,4.80796,8.89078,6.43644,10.1436,0.849228,8.36812,2.48386,8.42362,B
4.17984,7.61254,5.69531,5.45828,3.13171,5.75553,8.14022,6.4635,7.28949,10.238,7.3709,9.83457,1.67977,8.63961,4.52773,7.58637,C
3.47294,7.69426,5.50075,6.29537,4.59751,11.4613,2.57,1.4305,2.13938,9.35219,0.866059,8.3453,3.604,6.12867,3.87563,8.27453,A
4.33497,7.09183,5.22718,5.8261,4.98136,7.33201,9.40024,4.9511,6.44155,10.5211,6.68605,6.71391,1.49557,9.23852,4.90472,8.62973,B
3.92185,9.0167,3.48451,4.63909,1.86963,5.43096,6.26136,6.29363,5.30527,7.68741,5.46803,11.0325,1.89324,7.85616,3.86473,8.40139,C
2.91672,8.35883,5.0152,6.00588,5.95529,7.26154,7.40311,5.64526,5.06825,6.52105,5.37229,7.77525,2.87506,8.20744,5.73016,8.58151,B
5.73145,9.82536,5.89544,5.52093,4.08756,7.14633,6.9179,4.87335,3.72221,8.25148,5.40191,9.05176,3.73804,10.1172,5.7425,8.41859,A
3.97484,8.62068,7.93395,7.76708,6.32887,8.88293,5.11405,1.58814,2.74569,7.02687,5.41228,10.4873,5.0819,7.71015,6.08502,5.72845,A
4.84688,11.1224,6.03205,6.13158,5.15794,8.98215,6.25693,3.79619,3.90369,6.93432,5.17707,7.52146,4.0794,9.54077,4.78765,7.96221,B
2.07425,2.44728,2.79996,2.16009,1.46359,6.56748,8.00067,6.41437,7.06459,6.27551,6.2223,10.3558,1.04988,8.52869,4.78365,8.982,B
3.29063,4.34116,4.01725,4.43896,3.83385,6.54404,6.14629,4.46544,4.87607,6.20147,3.26237,5.65417,1.17305,7.04358,5.30382,9.67636,B
5.19989,7.92977,7.9401,6.82409,7.94499,7.45068,5.5158,4.27969,4.06569,7.28587,3.59279,5.36473,3.10453,8.16957,7.48042,7.60838,B
1.91392,5.90874,4.61328,5.48941,2.39276,6.16322,4.52062,2.8737,2.78593,6.7869,1.97916,9.91729,1.67214,7.44764,2.45228,7.6413,B
3.72008,8.35398,6.10215,5.47849,4.0901,6.42167,5.12812,2.69487,4.95874,5.24059,3.79889,7.93905,3.5015,7.00003,3.95486,5.46572,B
3.65864,7.27405,4.33596,5.50565,4.19984,5.76224,5.9671,7.47833,5.69858,5.41691,6.35611,6.75961,1.94397,7.08593,9.23627,9.05092,A
7.87699,10.4422,9.13573,6.72194,6.35139,8.59865,5.92289,2.41542,4.24283,6.95343,3.48309,7.74059,5.02689,7.55327,6.81394,5.91392,A
6.84299,16.1313,8.60594,14.871,6.03549,14.1946,2.91062,4.30547,1.99345,12.4331,1.86897,10.7067,2.02812,6.4665,3.42679,8.6083,B
2.87822,2.25042,4.04266,3.32905,1.52346,5.94185,9.91751,7.38451,10.6731,7.56874,7.94485,16.4064,0.442751,8.11398,5.06383,10.4854,C
